These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2014   12  12  07    00    13.23
SMO 2014   12  12  08    00    13.53
SMO 2014   12  12  09    00    12.79
SMO 2014   12  12  10    00    12.59
SMO 2014   12  12  11    00    12.22
SMO 2014   12  12  12    00    12.51
SMO 2014   12  12  13    00    12.54
SMO 2014   12  12  14    00    12.44
SMO 2014   12  12  15    00    12.81
SMO 2014   12  12  16    00    12.22
SMO 2014   12  12  17    00    13.32
SMO 2014   12  12  18    00    13.25
SMO 2014   12  12  19    00    12.87
SMO 2014   12  12  20    00    13.08
SMO 2014   12  12  21    00    13.30
SMO 2014   12  12  22    00    12.37
SMO 2014   12  12  23    00    12.19
SMO 2014   12  13  00    00    11.98
SMO 2014   12  13  01    00    11.75
SMO 2014   12  13  02    00    11.68
SMO 2014   12  13  03    00    12.05
SMO 2014   12  13  04    00    12.20
SMO 2014   12  13  05    00    12.97
SMO 2014   12  13  06    00    13.29
SMO 2014   12  13  07    00    14.33
SMO 2014   12  13  08    00    14.98
SMO 2014   12  13  09    00    15.35
SMO 2014   12  13  10    00    15.56
SMO 2014   12  13  11    00    16.22
SMO 2014   12  13  12    00    16.27
SMO 2014   12  13  13    00    16.85
SMO 2014   12  13  14    00    17.29
SMO 2014   12  13  15    00    17.41
SMO 2014   12  13  16    00    17.88
SMO 2014   12  13  17    00    18.11
SMO 2014   12  13  18    00    18.39
SMO 2014   12  13  19    00    18.68
SMO 2014   12  13  20    00    18.71
SMO 2014   12  13  21    00    18.64
SMO 2014   12  13  22    00    18.45
SMO 2014   12  13  23    00    18.57
SMO 2014   12  14  00    00    18.23
SMO 2014   12  14  01    00    17.90
SMO 2014   12  14  02    00    17.42
SMO 2014   12  14  03    00    16.94
SMO 2014   12  14  04    00    16.47
SMO 2014   12  14  05    00    16.05
SMO 2014   12  14  06    00    16.23
SMO 2014   12  14  07    00    16.55
SMO 2014   12  14  08    00    16.69
SMO 2014   12  14  09    00    17.04
SMO 2014   12  14  10    00    17.46
SMO 2014   12  14  11    00    17.83
SMO 2014   12  14  12    00    18.29
SMO 2014   12  14  13    00    19.18
SMO 2014   12  14  14    00    19.54
SMO 2014   12  14  15    00    20.17
SMO 2014   12  14  16    00    20.72
SMO 2014   12  14  17    00    21.11
SMO 2014   12  14  18    00    21.59
SMO 2014   12  14  19    00    21.54
SMO 2014   12  14  20    00    21.51
SMO 2014   12  14  21    00    21.49
SMO 2014   12  14  22    00    21.14
SMO 2014   12  14  23    00    20.73
SMO 2014   12  15  00    00    19.53
SMO 2014   12  15  01    00    19.46
SMO 2014   12  15  02    00    19.36
SMO 2014   12  15  03    00    17.83
SMO 2014   12  15  04    00    16.61
SMO 2014   12  15  05    00    15.85
SMO 2014   12  15  06    00    15.98
SMO 2014   12  15  07    00    16.58
SMO 2014   12  15  08    00    16.74
SMO 2014   12  15  09    00    16.65
SMO 2014   12  15  10    00    16.87
SMO 2014   12  15  11    00    16.40
SMO 2014   12  15  12    00    14.01
SMO 2014   12  15  13    00    13.93
SMO 2014   12  15  14    00    13.84
SMO 2014   12  15  15    00    14.47
SMO 2014   12  15  16    00    14.39
SMO 2014   12  15  17    00    14.14
SMO 2014   12  15  18    00    14.87
SMO 2014   12  15  19    00    16.34
SMO 2014   12  15  20    00    17.71
SMO 2014   12  15  21    00    15.82
SMO 2014   12  15  23    00    16.48
SMO 2014   12  16  00    00    14.91
SMO 2014   12  16  01    00    15.75
SMO 2014   12  16  02    00    14.41
SMO 2014   12  16  03    00    13.03
SMO 2014   12  16  04    00    12.60
SMO 2014   12  16  05    00    13.03
SMO 2014   12  16  06    00    12.63
SMO 2014   12  16  07    00    12.29
SMO 2014   12  16  08    00    12.52
SMO 2014   12  16  09    00    13.04
SMO 2014   12  16  10    00    13.21
SMO 2014   12  16  11    00    13.17
SMO 2014   12  16  12    00    13.47
SMO 2014   12  16  13    00    13.82
SMO 2014   12  16  14    00    14.43
SMO 2014   12  16  15    00    14.90
SMO 2014   12  16  16    00    14.32
SMO 2014   12  16  17    00    13.81
SMO 2014   12  16  18    00    14.04
SMO 2014   12  16  19    00    13.04
SMO 2014   12  16  20    00    13.47
SMO 2014   12  16  21    00    14.00
SMO 2014   12  16  22    00    13.56
SMO 2014   12  16  23    00    12.92
SMO 2014   12  17  00    00    12.54
SMO 2014   12  17  01    00    11.92
SMO 2014   12  17  02    00    11.42
SMO 2014   12  17  03    00    12.55
SMO 2014   12  17  04    00    11.62
SMO 2014   12  17  05    00    13.19
SMO 2014   12  17  06    00    12.72
SMO 2014   12  17  07    00    12.25
SMO 2014   12  17  08    00    11.22
SMO 2014   12  17  09    00    11.45
SMO 2014   12  17  10    00    11.04
SMO 2014   12  17  11    00    10.38
SMO 2014   12  17  12    00    12.15
SMO 2014   12  17  13    00    10.01
SMO 2014   12  17  14    00    10.89
SMO 2014   12  17  15    00    10.06
SMO 2014   12  17  16    00    11.00
SMO 2014   12  17  17    00    12.16
SMO 2014   12  17  18    00    12.53
SMO 2014   12  17  19    00    11.95
SMO 2014   12  17  20    00    12.04
SMO 2014   12  17  21    00    12.93
SMO 2014   12  17  22    00    12.57
SMO 2014   12  17  23    00    12.41
SMO 2014   12  18  00    00    12.32
SMO 2014   12  18  01    00    12.01
SMO 2014   12  18  02    00    12.54
SMO 2014   12  18  03    00    12.59
SMO 2014   12  18  04    00    12.72
SMO 2014   12  18  05    00    12.57
SMO 2014   12  18  06    00    11.50
SMO 2014   12  18  07    00    11.57
SMO 2014   12  18  08    00    11.98
SMO 2014   12  18  09    00    12.61
SMO 2014   12  18  10    00    12.93
SMO 2014   12  18  11    00    11.94
SMO 2014   12  18  12    00    12.34
SMO 2014   12  18  13    00    12.89
SMO 2014   12  18  14    00    12.70
SMO 2014   12  18  15    00    12.40
SMO 2014   12  18  16    00    13.54
SMO 2014   12  18  17    00    12.34
SMO 2014   12  18  18    00    12.50
SMO 2014   12  18  19    00    12.19
SMO 2014   12  18  20    00    11.37
SMO 2014   12  18  21    00    12.48
SMO 2014   12  18  22    00    13.38
SMO 2014   12  18  23    00    12.93
SMO 2014   12  19  00    00    13.04
SMO 2014   12  19  01    00    12.47
SMO 2014   12  19  02    00    12.09
SMO 2014   12  19  03    00    12.79
SMO 2014   12  19  04    00    12.45
SMO 2014   12  19  05    00    11.73
SMO 2014   12  19  06    00    11.62
SMO 2014   12  19  07    00    11.61
SMO 2014   12  19  08    00    11.89
SMO 2014   12  19  09    00    12.89
SMO 2014   12  19  10    00    12.40
SMO 2014   12  19  11    00    16.30
SMO 2014   12  19  12    00    14.33
SMO 2014   12  19  13    00    16.38
SMO 2014   12  19  14    00    20.43
SMO 2014   12  19  15    00    17.36
SMO 2014   12  19  16    00    17.93
SMO 2014   12  19  17    00    16.15
SMO 2014   12  19  18    00    15.35
SMO 2014   12  19  19    00    14.14
SMO 2014   12  19  20    00    12.97
SMO 2014   12  19  21    00    14.99
SMO 2014   12  19  22    00    16.49
SMO 2014   12  19  23    00    15.98
SMO 2014   12  20  00    00    15.59
SMO 2014   12  20  01    00    16.24
SMO 2014   12  20  02    00    14.61
SMO 2014   12  20  03    00    15.42
SMO 2014   12  20  04    00    17.41
SMO 2014   12  20  05    00    18.31
SMO 2014   12  20  06    00    18.88
SMO 2014   12  20  07    00    19.34
SMO 2014   12  20  08    00    19.17
SMO 2014   12  20  09    00    20.34
SMO 2014   12  20  10    00    18.76
SMO 2014   12  20  11    00    21.56
SMO 2014   12  20  12    00    20.73
SMO 2014   12  20  13    00    22.66
SMO 2014   12  20  14    00    23.67
SMO 2014   12  20  15    00    23.14
SMO 2014   12  20  16    00    22.79
SMO 2014   12  20  17    00    21.43
SMO 2014   12  20  18    00    20.83
SMO 2014   12  20  19    00    21.02
SMO 2014   12  20  20    00    20.88
SMO 2014   12  20  21    00    20.49
SMO 2014   12  20  22    00    21.08
SMO 2014   12  20  23    00    20.86
SMO 2014   12  21  00    00    20.69
SMO 2014   12  21  01    00    21.11
SMO 2014   12  21  02    00    21.60
SMO 2014   12  21  03    00    21.27
SMO 2014   12  21  04    00    20.62
SMO 2014   12  21  05    00    19.86
SMO 2014   12  21  06    00    18.55
SMO 2014   12  21  07    00    19.84
SMO 2014   12  21  08    00    19.44
SMO 2014   12  21  09    00    19.64
SMO 2014   12  21  10    00    19.69
SMO 2014   12  21  11    00    19.94
SMO 2014   12  21  12    00    18.66
SMO 2014   12  21  13    00    19.91
SMO 2014   12  21  14    00    18.95
SMO 2014   12  21  15    00    18.35
SMO 2014   12  21  16    00    17.52
SMO 2014   12  21  17    00    17.58
SMO 2014   12  21  18    00    18.12
SMO 2014   12  21  19    00    16.28
SMO 2014   12  21  20    00    16.40
SMO 2014   12  21  21    00    16.89
SMO 2014   12  21  22    00    16.01
SMO 2014   12  21  23    00    19.97
SMO 2014   12  22  00    00    21.83
SMO 2014   12  22  01    00    20.08
SMO 2014   12  22  02    00    18.61
SMO 2014   12  22  03    00    16.31
SMO 2014   12  22  04    00    15.72
SMO 2014   12  22  05    00    16.63
SMO 2014   12  22  06    00    16.42
SMO 2014   12  22  07    00    17.32
SMO 2014   12  22  08    00    19.14
SMO 2014   12  22  09    00    18.06
SMO 2014   12  22  10    00    15.84
SMO 2014   12  22  11    00    14.66
SMO 2014   12  22  12    00    14.19
SMO 2014   12  22  13    00    14.42
SMO 2014   12  22  14    00    15.08
SMO 2014   12  22  15    00    15.13
SMO 2014   12  22  16    00    16.18
SMO 2014   12  22  17    00    15.04
SMO 2014   12  22  18    00    15.66
SMO 2014   12  22  19    00    15.85
SMO 2014   12  22  20    00    16.29
SMO 2014   12  22  21    00    17.92
SMO 2014   12  22  22    00    17.61
SMO 2014   12  22  23    00    17.00
SMO 2014   12  23  00    00    16.97
SMO 2014   12  23  01    00    17.00
SMO 2014   12  23  02    00    17.27
SMO 2014   12  23  03    00    17.68
SMO 2014   12  23  04    00    17.73
SMO 2014   12  23  05    00    18.18
SMO 2014   12  23  06    00    18.25
SMO 2014   12  23  07    00    18.07
SMO 2014   12  23  08    00    18.14
SMO 2014   12  23  09    00    18.63
SMO 2014   12  23  10    00    18.77
SMO 2014   12  23  11    00    19.28
SMO 2014   12  23  12    00    19.33
SMO 2014   12  23  13    00    19.62
SMO 2014   12  23  14    00    19.86
SMO 2014   12  23  15    00    21.56
SMO 2014   12  23  16    00    22.81
SMO 2014   12  23  17    00    23.53
SMO 2014   12  23  18    00    23.85
SMO 2014   12  23  19    00    24.36
SMO 2014   12  23  20    00    24.34
SMO 2014   12  23  21    00    23.58
SMO 2014   12  23  22    00    24.10
SMO 2014   12  23  23    00    23.44
SMO 2014   12  24  00    00    22.38
SMO 2014   12  24  01    00    22.19
SMO 2014   12  24  02    00    21.19
SMO 2014   12  24  03    00    21.08
SMO 2014   12  24  04    00    20.69
SMO 2014   12  24  05    00    20.23
SMO 2014   12  24  06    00    20.57
SMO 2014   12  24  07    00    21.05
SMO 2014   12  24  08    00    21.10
SMO 2014   12  24  09    00    21.03
SMO 2014   12  24  10    00    20.44
SMO 2014   12  24  11    00    20.68
SMO 2014   12  24  12    00    20.52
SMO 2014   12  24  13    00    20.70
SMO 2014   12  24  14    00    20.94
SMO 2014   12  24  15    00    21.40
SMO 2014   12  24  16    00    21.88
SMO 2014   12  24  17    00    22.41
SMO 2014   12  24  18    00    22.82
SMO 2014   12  24  19    00    23.24
SMO 2014   12  24  20    00    23.07
SMO 2014   12  24  21    00    22.99
SMO 2014   12  24  22    00    22.54
SMO 2014   12  24  23    00    21.67
SMO 2014   12  25  00    00    21.09
SMO 2014   12  25  01    00    20.15
SMO 2014   12  25  02    00    19.44
SMO 2014   12  25  03    00    19.40
SMO 2014   12  25  04    00    19.58
SMO 2014   12  25  05    00    19.84
SMO 2014   12  25  06    00    19.81
SMO 2014   12  25  07    00    20.04
SMO 2014   12  25  08    00    20.04
SMO 2014   12  25  09    00    20.01
SMO 2014   12  25  10    00    20.33
SMO 2014   12  25  11    00    20.64
SMO 2014   12  25  12    00    21.05
SMO 2014   12  25  13    00    21.47
SMO 2014   12  25  14    00    21.86
SMO 2014   12  25  15    00    22.09
SMO 2014   12  25  16    00    22.10
SMO 2014   12  25  17    00    22.58
SMO 2014   12  25  18    00    22.58
SMO 2014   12  25  19    00    22.71
SMO 2014   12  25  20    00    22.56
SMO 2014   12  25  21    00    22.24
SMO 2014   12  25  22    00    21.70
SMO 2014   12  25  23    00    20.99
SMO 2014   12  26  00    00    19.76
SMO 2014   12  26  01    00    18.60
SMO 2014   12  26  02    00    17.89
SMO 2014   12  26  03    00    17.29
SMO 2014   12  26  04    00    17.13
SMO 2014   12  26  05    00    17.06
SMO 2014   12  26  06    00    17.04
SMO 2014   12  26  07    00    16.97
SMO 2014   12  26  08    00    17.36
SMO 2014   12  26  09    00    17.51
SMO 2014   12  26  10    00    16.78
SMO 2014   12  26  11    00    16.63
SMO 2014   12  26  12    00    17.37
SMO 2014   12  26  13    00    17.00
SMO 2014   12  26  14    00    16.98
SMO 2014   12  26  15    00    17.32
SMO 2014   12  26  16    00    17.59
SMO 2014   12  26  17    00    17.56
SMO 2014   12  26  18    00    17.56
SMO 2014   12  26  19    00    16.98
SMO 2014   12  26  20    00    16.79
SMO 2014   12  26  21    00    16.60
SMO 2014   12  26  22    00    16.40
SMO 2014   12  26  23    00    15.83
SMO 2014   12  27  00    00    14.98
SMO 2014   12  27  01    00    15.16
SMO 2014   12  27  02    00    14.57
SMO 2014   12  27  03    00    14.34
SMO 2014   12  27  04    00    14.00
SMO 2014   12  27  05    00    14.36
SMO 2014   12  27  06    00    14.58
SMO 2014   12  27  07    00    14.95
SMO 2014   12  27  08    00    15.19
SMO 2014   12  27  09    00    17.02
SMO 2014   12  27  10    00    14.73
SMO 2014   12  27  11    00    14.87
SMO 2014   12  27  12    00    15.03
SMO 2014   12  27  13    00    14.79
SMO 2014   12  27  14    00    15.51
SMO 2014   12  27  15    00    15.94
SMO 2014   12  27  16    00    15.82
SMO 2014   12  27  17    00    16.73
SMO 2014   12  27  18    00    18.75
SMO 2014   12  27  19    00    16.22
SMO 2014   12  27  20    00    16.99
SMO 2014   12  27  21    00    16.66
SMO 2014   12  27  22    00    17.54
SMO 2014   12  27  23    00    18.45
SMO 2014   12  28  00    00    18.95
SMO 2014   12  28  01    00    19.44
SMO 2014   12  28  02    00    17.31
SMO 2014   12  28  03    00    14.85
SMO 2014   12  28  04    00    19.91
SMO 2014   12  28  05    00    23.61
SMO 2014   12  28  06    00    21.99
SMO 2014   12  28  07    00    21.52
SMO 2014   12  28  08    00    19.71
SMO 2014   12  28  09    00    19.18
SMO 2014   12  28  10    00    19.63
SMO 2014   12  28  11    00    17.22
SMO 2014   12  28  12    00    17.13
SMO 2014   12  28  13    00    15.38
SMO 2014   12  28  14    00    13.79
SMO 2014   12  28  15    00    13.61
SMO 2014   12  28  16    00    15.98
SMO 2014   12  28  17    00    12.23
SMO 2014   12  28  18    00    12.33
SMO 2014   12  28  19    00    14.84
SMO 2014   12  28  20    00    18.85
SMO 2014   12  28  21    00    18.31
SMO 2014   12  28  22    00    18.50
SMO 2014   12  28  23    00    16.91
SMO 2014   12  29  00    00    14.85
SMO 2014   12  29  01    00    14.78
SMO 2014   12  29  02    00    15.66
SMO 2014   12  29  03    00    16.13
SMO 2014   12  29  04    00    17.18
SMO 2014   12  29  05    00    15.80
SMO 2014   12  29  06    00    15.76
SMO 2014   12  29  07    00    15.79
SMO 2014   12  29  08    00    14.95
SMO 2014   12  29  09    00    15.21
SMO 2014   12  29  10    00    11.76
SMO 2014   12  29  11    00    11.35
SMO 2014   12  29  12    00    11.74
SMO 2014   12  29  13    00    15.38
SMO 2014   12  29  14    00    13.74
SMO 2014   12  29  15    00    13.78
SMO 2014   12  29  16    00    16.72
SMO 2014   12  29  17    00    21.40
SMO 2014   12  29  18    00    18.08
SMO 2014   12  29  19    00    16.61
SMO 2014   12  29  20    00    13.96
SMO 2014   12  29  21    00    23.07
