These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2014   02  01  16    25     4.57
SMO 2014   02  01  16    30     4.34
SMO 2014   02  01  16    35     3.80
SMO 2014   02  01  16    40     4.05
SMO 2014   02  01  16    45     4.14
SMO 2014   02  01  16    50     2.56
SMO 2014   02  01  16    55     1.53
SMO 2014   02  01  17    00     1.82
SMO 2014   02  01  17    05     1.42
SMO 2014   02  01  17    10     0.91
SMO 2014   02  01  17    15     3.72
SMO 2014   02  01  17    20     4.41
SMO 2014   02  01  17    25     3.95
SMO 2014   02  01  17    30     4.58
SMO 2014   02  01  17    35     3.50
SMO 2014   02  01  17    40     3.71
SMO 2014   02  01  17    45     4.10
SMO 2014   02  01  17    50     3.13
SMO 2014   02  01  17    55     4.07
SMO 2014   02  01  18    00     5.47
SMO 2014   02  01  18    05     4.21
SMO 2014   02  01  18    10     5.98
SMO 2014   02  01  18    15     6.90
SMO 2014   02  01  18    20     5.15
SMO 2014   02  01  18    25     5.38
SMO 2014   02  01  18    30     4.45
SMO 2014   02  01  18    35     5.04
SMO 2014   02  01  18    40     5.84
SMO 2014   02  01  18    45     4.81
SMO 2014   02  01  18    50     5.73
SMO 2014   02  01  18    55     5.45
SMO 2014   02  01  19    00     4.70
SMO 2014   02  01  19    05     6.58
SMO 2014   02  01  19    10     6.33
SMO 2014   02  01  19    15     5.54
SMO 2014   02  01  19    20     6.94
SMO 2014   02  01  19    25     7.07
SMO 2014   02  01  19    30     7.02
SMO 2014   02  01  19    35     6.77
SMO 2014   02  01  19    40     6.72
SMO 2014   02  01  19    45     6.45
SMO 2014   02  01  19    50     6.75
SMO 2014   02  01  19    55     5.94
SMO 2014   02  01  20    00     6.93
SMO 2014   02  01  20    05     4.68
SMO 2014   02  01  20    10     5.95
SMO 2014   02  01  20    15     6.49
SMO 2014   02  01  20    20     6.65
SMO 2014   02  01  20    25     5.24
SMO 2014   02  01  20    30     7.12
SMO 2014   02  01  20    35     6.23
SMO 2014   02  01  20    40     5.89
SMO 2014   02  01  20    45     6.79
SMO 2014   02  01  20    50     5.77
SMO 2014   02  01  20    55     6.59
SMO 2014   02  01  21    00     7.03
SMO 2014   02  01  21    05     4.47
SMO 2014   02  01  21    10     7.11
SMO 2014   02  01  21    15     6.43
SMO 2014   02  01  21    20     7.47
SMO 2014   02  01  21    25     5.88
SMO 2014   02  01  21    30     7.33
SMO 2014   02  01  21    35     7.40
SMO 2014   02  01  21    40     6.10
SMO 2014   02  01  21    45     7.10
SMO 2014   02  01  21    50     6.90
SMO 2014   02  01  21    55     7.16
SMO 2014   02  01  22    00     7.20
SMO 2014   02  01  22    05     6.72
SMO 2014   02  01  22    10     6.19
SMO 2014   02  01  22    15     6.37
SMO 2014   02  01  22    20     6.24
SMO 2014   02  01  22    25     7.43
SMO 2014   02  01  22    30     7.90
SMO 2014   02  01  22    35     6.69
SMO 2014   02  01  22    40     6.85
SMO 2014   02  01  22    45     7.18
SMO 2014   02  01  22    50     7.27
SMO 2014   02  01  22    55     6.39
SMO 2014   02  01  23    00     7.39
SMO 2014   02  01  23    05     6.54
SMO 2014   02  01  23    10     6.09
SMO 2014   02  01  23    15     8.95
SMO 2014   02  01  23    20     6.29
SMO 2014   02  01  23    25     6.47
SMO 2014   02  01  23    30     9.84
SMO 2014   02  01  23    35     9.15
SMO 2014   02  01  23    40    11.22
SMO 2014   02  01  23    45     7.17
SMO 2014   02  01  23    50     6.73
SMO 2014   02  01  23    55     7.11
SMO 2014   02  02  00    00     6.41
SMO 2014   02  02  00    05     6.87
SMO 2014   02  02  00    10     6.53
SMO 2014   02  02  00    15     8.04
SMO 2014   02  02  00    20     7.23
SMO 2014   02  02  00    25     7.24
SMO 2014   02  02  00    30     7.33
SMO 2014   02  02  00    35     6.99
SMO 2014   02  02  00    40     7.34
SMO 2014   02  02  00    45     7.95
SMO 2014   02  02  00    50     7.16
SMO 2014   02  02  00    55     8.23
SMO 2014   02  02  01    00     6.98
SMO 2014   02  02  01    05     8.84
SMO 2014   02  02  01    10     8.09
SMO 2014   02  02  01    15     8.28
SMO 2014   02  02  01    20     7.90
SMO 2014   02  02  01    25     6.66
SMO 2014   02  02  01    30     7.38
SMO 2014   02  02  01    35     6.23
SMO 2014   02  02  01    40     6.72
SMO 2014   02  02  01    45     7.12
SMO 2014   02  02  01    50     7.17
SMO 2014   02  02  01    55     8.36
SMO 2014   02  02  02    00     8.39
SMO 2014   02  02  02    05     9.12
SMO 2014   02  02  02    10     9.27
SMO 2014   02  02  02    15    10.06
SMO 2014   02  02  02    20    10.16
SMO 2014   02  02  02    25     8.21
SMO 2014   02  02  02    30     8.53
SMO 2014   02  02  02    35     7.79
SMO 2014   02  02  02    40     8.36
SMO 2014   02  02  02    45     7.51
SMO 2014   02  02  02    50     7.53
SMO 2014   02  02  02    55     6.92
SMO 2014   02  02  03    00     7.21
SMO 2014   02  02  03    05     7.76
SMO 2014   02  02  03    10     7.98
SMO 2014   02  02  03    15     7.52
SMO 2014   02  02  03    20     7.26
SMO 2014   02  02  03    25     7.48
SMO 2014   02  02  03    30     7.84
SMO 2014   02  02  03    35     7.75
SMO 2014   02  02  03    40     7.35
SMO 2014   02  02  03    45     8.82
SMO 2014   02  02  03    50     7.36
SMO 2014   02  02  03    55     7.78
SMO 2014   02  02  04    00     8.04
SMO 2014   02  02  04    05     7.95
SMO 2014   02  02  04    10     8.32
SMO 2014   02  02  04    15     7.62
SMO 2014   02  02  04    20     7.01
SMO 2014   02  02  04    25     7.46
SMO 2014   02  02  04    30     6.55
SMO 2014   02  02  04    35     7.62
SMO 2014   02  02  04    40     6.54
SMO 2014   02  02  04    45     7.64
SMO 2014   02  02  04    50     5.90
SMO 2014   02  02  04    55     7.08
SMO 2014   02  02  05    00     7.75
SMO 2014   02  02  05    05     5.79
SMO 2014   02  02  05    10     7.09
SMO 2014   02  02  05    15     3.44
SMO 2014   02  02  05    20     8.02
SMO 2014   02  02  05    25     7.67
SMO 2014   02  02  05    30     5.82
SMO 2014   02  02  05    35     8.57
SMO 2014   02  02  05    40     8.44
SMO 2014   02  02  05    45     7.91
SMO 2014   02  02  05    50     8.50
SMO 2014   02  02  05    55     7.55
SMO 2014   02  02  06    00     7.23
SMO 2014   02  02  06    05     7.13
SMO 2014   02  02  06    10     7.10
SMO 2014   02  02  06    15     7.94
SMO 2014   02  02  06    20     7.08
SMO 2014   02  02  06    25     7.46
SMO 2014   02  02  06    30     7.08
SMO 2014   02  02  06    35     5.94
SMO 2014   02  02  06    40     7.02
SMO 2014   02  02  06    45     6.44
SMO 2014   02  02  06    50     6.89
SMO 2014   02  02  06    55     7.50
SMO 2014   02  02  07    00     6.51
SMO 2014   02  02  07    05     7.19
SMO 2014   02  02  07    10     6.89
SMO 2014   02  02  07    15     6.85
SMO 2014   02  02  07    20     7.36
SMO 2014   02  02  07    25     6.58
SMO 2014   02  02  07    30     7.10
SMO 2014   02  02  07    35     7.59
SMO 2014   02  02  07    40     6.59
SMO 2014   02  02  07    45     5.45
SMO 2014   02  02  07    50     9.91
SMO 2014   02  02  07    55     9.56
SMO 2014   02  02  08    00     9.86
SMO 2014   02  02  08    05     9.42
SMO 2014   02  02  08    10     9.87
SMO 2014   02  02  08    15     9.68
SMO 2014   02  02  08    20     6.08
SMO 2014   02  02  08    25    11.72
SMO 2014   02  02  08    30    10.49
SMO 2014   02  02  08    35     9.01
SMO 2014   02  02  08    40     8.65
SMO 2014   02  02  08    45     8.23
SMO 2014   02  02  08    50     7.82
SMO 2014   02  02  08    55     8.59
SMO 2014   02  02  09    00     8.05
SMO 2014   02  02  09    05     7.75
SMO 2014   02  02  09    10     8.58
SMO 2014   02  02  09    15     7.36
SMO 2014   02  02  09    20     7.71
SMO 2014   02  02  09    25     7.50
SMO 2014   02  02  09    30     7.04
SMO 2014   02  02  09    35     7.72
SMO 2014   02  02  09    40     7.21
SMO 2014   02  02  09    45     7.13
SMO 2014   02  02  09    50     7.80
SMO 2014   02  02  09    55     7.44
SMO 2014   02  02  10    00     7.91
SMO 2014   02  02  10    05     8.36
SMO 2014   02  02  10    10     7.58
SMO 2014   02  02  10    15     8.34
SMO 2014   02  02  10    20     8.82
SMO 2014   02  02  10    25     7.71
SMO 2014   02  02  10    30     8.40
SMO 2014   02  02  10    35     7.72
SMO 2014   02  02  10    40     8.39
SMO 2014   02  02  10    45     8.89
SMO 2014   02  02  10    50     8.30
SMO 2014   02  02  10    55     9.19
SMO 2014   02  02  11    00     8.00
SMO 2014   02  02  11    05     7.45
SMO 2014   02  02  11    10     9.06
SMO 2014   02  02  11    15     8.37
SMO 2014   02  02  11    20     8.21
SMO 2014   02  02  11    25     8.86
SMO 2014   02  02  11    30     7.41
SMO 2014   02  02  11    35     8.10
SMO 2014   02  02  11    40     8.56
SMO 2014   02  02  11    45     8.37
SMO 2014   02  02  11    50     9.24
SMO 2014   02  02  11    55     8.87
SMO 2014   02  02  12    00     9.22
SMO 2014   02  02  12    05     9.22
SMO 2014   02  02  12    10     8.82
SMO 2014   02  02  12    15     9.27
SMO 2014   02  02  12    20     9.63
SMO 2014   02  02  12    25     7.80
SMO 2014   02  02  12    30     8.30
SMO 2014   02  02  12    35     9.70
SMO 2014   02  02  12    40     9.54
SMO 2014   02  02  12    45     8.97
SMO 2014   02  02  12    50     8.99
SMO 2014   02  02  12    55     8.23
SMO 2014   02  02  13    00     9.37
SMO 2014   02  02  13    05     8.77
SMO 2014   02  02  13    10     9.44
SMO 2014   02  02  13    15     9.38
SMO 2014   02  02  13    20     9.32
SMO 2014   02  02  13    25     9.36
SMO 2014   02  02  13    30     8.87
SMO 2014   02  02  13    35     9.24
SMO 2014   02  02  13    40    10.09
SMO 2014   02  02  13    45     9.02
SMO 2014   02  02  13    50     9.74
SMO 2014   02  02  13    55     9.67
SMO 2014   02  02  14    00     9.16
SMO 2014   02  02  14    05     9.95
SMO 2014   02  02  14    10     8.91
SMO 2014   02  02  14    15     8.73
SMO 2014   02  02  14    20     9.07
SMO 2014   02  02  14    25     9.06
SMO 2014   02  02  14    30     9.38
SMO 2014   02  02  14    35     9.17
SMO 2014   02  02  14    40     9.08
SMO 2014   02  02  14    45     9.19
SMO 2014   02  02  14    50     9.82
SMO 2014   02  02  14    55     9.92
SMO 2014   02  02  15    00     9.96
SMO 2014   02  02  15    05    10.01
SMO 2014   02  02  15    10     9.57
SMO 2014   02  02  15    15     9.08
SMO 2014   02  02  15    20     9.64
SMO 2014   02  02  15    25     9.46
SMO 2014   02  02  15    30     8.83
SMO 2014   02  02  15    35     9.60
SMO 2014   02  02  15    40     9.83
SMO 2014   02  02  15    45     9.60
SMO 2014   02  02  15    50     9.11
SMO 2014   02  02  15    55     9.67
SMO 2014   02  02  16    00     9.79
SMO 2014   02  02  16    05     9.00
SMO 2014   02  02  16    10     9.37
SMO 2014   02  02  16    15     8.99
SMO 2014   02  02  16    20     9.64
SMO 2014   02  02  16    25     9.38
SMO 2014   02  02  16    30     9.23
SMO 2014   02  02  16    35    10.37
SMO 2014   02  02  16    40     9.10
SMO 2014   02  02  16    45     9.41
SMO 2014   02  02  16    50     9.59
SMO 2014   02  02  16    55     9.18
SMO 2014   02  02  17    00     9.67
SMO 2014   02  02  17    05     9.97
SMO 2014   02  02  17    10     9.63
SMO 2014   02  02  17    15     9.70
SMO 2014   02  02  17    20     9.32
SMO 2014   02  02  17    25     9.45
SMO 2014   02  02  17    30     9.64
SMO 2014   02  02  17    35     9.10
SMO 2014   02  02  17    40     9.93
SMO 2014   02  02  17    45     9.83
SMO 2014   02  02  17    50     8.64
SMO 2014   02  02  17    55     9.93
SMO 2014   02  02  18    00     9.37
SMO 2014   02  02  18    05     9.05
SMO 2014   02  02  18    10     9.97
SMO 2014   02  02  18    15     9.57
SMO 2014   02  02  18    20    10.32
SMO 2014   02  02  18    25     9.40
SMO 2014   02  02  18    30     9.13
SMO 2014   02  02  18    35     9.27
SMO 2014   02  02  18    40     9.10
SMO 2014   02  02  18    45     9.25
SMO 2014   02  02  18    50     9.24
SMO 2014   02  02  18    55     8.85
SMO 2014   02  02  19    00     9.82
SMO 2014   02  02  19    05    10.00
SMO 2014   02  02  19    10     8.71
SMO 2014   02  02  19    15     8.90
SMO 2014   02  02  19    20     8.86
SMO 2014   02  02  19    25     9.66
SMO 2014   02  02  19    30     9.04
SMO 2014   02  02  19    35     9.29
SMO 2014   02  02  19    40     8.51
SMO 2014   02  02  19    45     8.99
SMO 2014   02  02  19    50     8.87
SMO 2014   02  02  19    55     9.88
SMO 2014   02  02  20    00     8.08
SMO 2014   02  02  20    05     8.60
SMO 2014   02  02  20    10     9.63
SMO 2014   02  02  20    15    10.21
SMO 2014   02  02  20    20     7.68
SMO 2014   02  02  20    25     9.27
SMO 2014   02  02  20    30     9.00
SMO 2014   02  02  20    35     9.57
SMO 2014   02  02  20    40     9.72
SMO 2014   02  02  20    45     8.98
SMO 2014   02  02  20    50     9.35
SMO 2014   02  02  20    55    10.13
SMO 2014   02  02  21    00     8.33
SMO 2014   02  02  21    05     9.61
SMO 2014   02  02  21    10     9.33
SMO 2014   02  02  21    15     9.42
SMO 2014   02  02  21    20     9.59
SMO 2014   02  02  21    25     9.45
SMO 2014   02  02  21    30     9.60
SMO 2014   02  02  21    35     9.20
SMO 2014   02  02  21    40    10.03
SMO 2014   02  02  21    45     9.33
SMO 2014   02  02  21    50     8.80
SMO 2014   02  02  21    55     9.67
SMO 2014   02  02  22    00     9.24
SMO 2014   02  02  22    05     8.61
SMO 2014   02  02  22    10     9.04
SMO 2014   02  02  22    15     9.60
SMO 2014   02  02  22    20     8.60
SMO 2014   02  02  22    25     9.17
SMO 2014   02  02  22    30     8.94
SMO 2014   02  02  22    35     9.36
SMO 2014   02  02  22    40     8.80
SMO 2014   02  02  22    45     8.63
SMO 2014   02  02  22    50     9.09
SMO 2014   02  02  22    55     8.85
SMO 2014   02  02  23    00     9.05
SMO 2014   02  02  23    05     8.37
SMO 2014   02  02  23    10     8.68
SMO 2014   02  02  23    15     8.78
SMO 2014   02  02  23    20     8.79
SMO 2014   02  02  23    25     8.31
SMO 2014   02  02  23    30     8.35
SMO 2014   02  02  23    35     8.88
SMO 2014   02  02  23    40     8.48
SMO 2014   02  02  23    45     8.53
SMO 2014   02  02  23    50     7.99
SMO 2014   02  02  23    55     8.07
SMO 2014   02  03  00    00     8.61
SMO 2014   02  03  00    05     8.58
SMO 2014   02  03  00    10     8.29
SMO 2014   02  03  00    15     8.75
SMO 2014   02  03  00    20     7.67
SMO 2014   02  03  00    25     8.75
SMO 2014   02  03  00    30     8.06
SMO 2014   02  03  00    35     8.70
SMO 2014   02  03  00    40     8.29
SMO 2014   02  03  00    45     8.43
SMO 2014   02  03  00    50     7.93
SMO 2014   02  03  00    55     8.24
SMO 2014   02  03  01    00     8.28
SMO 2014   02  03  01    05     7.61
SMO 2014   02  03  01    10     7.89
SMO 2014   02  03  01    15     7.27
SMO 2014   02  03  01    20     8.43
SMO 2014   02  03  01    25     8.03
SMO 2014   02  03  01    30     8.10
SMO 2014   02  03  01    35     7.72
SMO 2014   02  03  01    40     7.72
SMO 2014   02  03  01    45     7.78
SMO 2014   02  03  01    50     7.87
SMO 2014   02  03  01    55     7.95
SMO 2014   02  03  02    00     7.82
SMO 2014   02  03  02    05     7.38
SMO 2014   02  03  02    10     7.79
SMO 2014   02  03  02    15     7.77
SMO 2014   02  03  02    20     7.57
SMO 2014   02  03  02    25     7.50
SMO 2014   02  03  02    30     8.09
SMO 2014   02  03  02    35     6.97
SMO 2014   02  03  02    40     7.76
SMO 2014   02  03  02    45     8.41
SMO 2014   02  03  02    50     8.41
SMO 2014   02  03  02    55     7.12
SMO 2014   02  03  03    00     7.04
SMO 2014   02  03  03    05     7.89
SMO 2014   02  03  03    10     7.45
SMO 2014   02  03  03    15     7.46
SMO 2014   02  03  03    20     7.50
SMO 2014   02  03  03    25     8.01
SMO 2014   02  03  03    30     7.75
SMO 2014   02  03  03    35     6.90
SMO 2014   02  03  03    40     7.87
SMO 2014   02  03  03    45     8.27
SMO 2014   02  03  03    50     8.52
SMO 2014   02  03  03    55     8.58
SMO 2014   02  03  04    00     7.62
SMO 2014   02  03  04    05     8.11
SMO 2014   02  03  04    10     7.76
SMO 2014   02  03  04    15     8.92
SMO 2014   02  03  04    20     8.31
SMO 2014   02  03  04    25     7.91
SMO 2014   02  03  04    30     8.32
SMO 2014   02  03  04    35     8.01
SMO 2014   02  03  04    40     7.39
SMO 2014   02  03  04    45     7.64
SMO 2014   02  03  04    50     7.28
SMO 2014   02  03  04    55     8.02
SMO 2014   02  03  05    00     7.22
SMO 2014   02  03  05    05     7.97
SMO 2014   02  03  05    10     7.29
SMO 2014   02  03  05    15     7.77
SMO 2014   02  03  05    20     8.28
SMO 2014   02  03  05    25     7.36
SMO 2014   02  03  05    30     7.75
SMO 2014   02  03  05    35     7.10
SMO 2014   02  03  05    40     8.17
SMO 2014   02  03  05    45     7.88
SMO 2014   02  03  05    50     7.66
SMO 2014   02  03  05    55     7.74
SMO 2014   02  03  06    00     7.06
SMO 2014   02  03  06    05     8.17
SMO 2014   02  03  06    10     7.93
SMO 2014   02  03  06    15     6.91
SMO 2014   02  03  06    20     7.64
SMO 2014   02  03  06    25     7.06
SMO 2014   02  03  06    30     7.74
SMO 2014   02  03  06    35    10.32
SMO 2014   02  03  06    40     8.91
SMO 2014   02  03  06    45     8.46
SMO 2014   02  03  06    50     7.50
SMO 2014   02  03  06    55     7.40
SMO 2014   02  03  07    00     7.86
SMO 2014   02  03  07    05     6.52
SMO 2014   02  03  07    10     7.36
SMO 2014   02  03  07    15     7.75
SMO 2014   02  03  07    20     7.29
SMO 2014   02  03  07    25     7.83
SMO 2014   02  03  07    30     6.99
SMO 2014   02  03  07    35     5.71
SMO 2014   02  03  07    40     8.90
SMO 2014   02  03  07    45     9.68
SMO 2014   02  03  07    50     9.55
SMO 2014   02  03  07    55     9.61
SMO 2014   02  03  08    00     7.56
SMO 2014   02  03  08    05     7.05
SMO 2014   02  03  08    10     7.97
SMO 2014   02  03  08    15     8.41
SMO 2014   02  03  08    20     8.60
SMO 2014   02  03  08    25     7.81
SMO 2014   02  03  08    30     8.30
SMO 2014   02  03  08    35     7.68
SMO 2014   02  03  08    40     8.44
SMO 2014   02  03  08    45     8.57
SMO 2014   02  03  08    50     7.71
SMO 2014   02  03  08    55     8.25
SMO 2014   02  03  09    00     7.62
SMO 2014   02  03  09    05     8.32
SMO 2014   02  03  09    10     8.74
SMO 2014   02  03  09    15     8.22
SMO 2014   02  03  09    20     7.76
SMO 2014   02  03  09    25     6.82
