These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2011   04  02  10    00    14.93
SMO 2011   04  02  11    00    13.66
SMO 2011   04  02  12    00    14.17
SMO 2011   04  02  13    00    14.03
SMO 2011   04  02  14    00    16.23
SMO 2011   04  02  15    00    16.46
SMO 2011   04  02  16    00    16.82
SMO 2011   04  02  17    00    17.35
SMO 2011   04  02  18    00    17.89
SMO 2011   04  02  19    00    17.83
SMO 2011   04  02  20    00    17.61
SMO 2011   04  02  21    00    17.12
SMO 2011   04  02  22    00    16.94
SMO 2011   04  02  23    00    15.87
SMO 2011   04  03  00    00    14.75
SMO 2011   04  03  01    00    13.84
SMO 2011   04  03  02    00    12.57
SMO 2011   04  03  03    00    12.23
SMO 2011   04  03  04    00    12.69
SMO 2011   04  03  05    00    12.65
SMO 2011   04  03  06    00    12.91
SMO 2011   04  03  07    00    13.68
SMO 2011   04  03  08    00    12.22
SMO 2011   04  03  09    00    12.73
SMO 2011   04  03  10    00    12.37
SMO 2011   04  03  11    00    12.61
SMO 2011   04  03  12    00    13.15
SMO 2011   04  03  13    00    13.40
SMO 2011   04  03  14    00    12.84
SMO 2011   04  03  15    00    12.63
SMO 2011   04  03  16    00    12.94
SMO 2011   04  03  17    00    12.95
SMO 2011   04  03  18    00    13.83
SMO 2011   04  03  19    00    13.54
SMO 2011   04  03  20    00    12.66
SMO 2011   04  03  21    00    11.71
SMO 2011   04  03  22    00    11.34
SMO 2011   04  03  23    00    10.82
SMO 2011   04  04  00    00    11.02
SMO 2011   04  04  01    00    11.48
SMO 2011   04  04  02    00    10.90
SMO 2011   04  04  03    00    11.10
SMO 2011   04  04  04    00    11.23
SMO 2011   04  04  05    00    11.18
SMO 2011   04  04  06    00    10.70
SMO 2011   04  04  07    00    10.44
SMO 2011   04  04  08    00    10.60
SMO 2011   04  04  09    00    10.35
SMO 2011   04  04  10    00    10.11
SMO 2011   04  04  11    00    10.34
SMO 2011   04  04  12    00    10.46
SMO 2011   04  04  13    00    10.50
SMO 2011   04  04  14    00    10.61
SMO 2011   04  04  15    00    10.72
SMO 2011   04  04  16    00    11.14
SMO 2011   04  04  17    00    11.24
SMO 2011   04  04  18    00    11.27
SMO 2011   04  04  19    00    11.03
SMO 2011   04  04  20    00    11.09
SMO 2011   04  04  21    00    11.46
SMO 2011   04  04  22    00    11.26
SMO 2011   04  04  23    00    10.71
SMO 2011   04  05  00    00    10.49
SMO 2011   04  05  01    00    10.11
SMO 2011   04  05  02    00     9.78
SMO 2011   04  05  03    00     9.76
SMO 2011   04  05  04    00     9.43
SMO 2011   04  05  05    00     9.57
SMO 2011   04  05  06    00     9.65
SMO 2011   04  05  07    00     9.67
SMO 2011   04  05  08    00     9.89
SMO 2011   04  05  09    00    10.18
SMO 2011   04  05  10    00    10.37
SMO 2011   04  05  11    00    10.42
SMO 2011   04  05  12    00    10.53
SMO 2011   04  05  13    00    10.58
SMO 2011   04  05  14    00    10.81
SMO 2011   04  05  15    00    11.48
SMO 2011   04  05  16    00    11.60
SMO 2011   04  05  17    00    11.64
SMO 2011   04  05  18    00    11.90
SMO 2011   04  05  19    00    11.89
SMO 2011   04  05  20    00    11.67
SMO 2011   04  05  21    00    11.62
SMO 2011   04  05  22    00    11.26
SMO 2011   04  05  23    00    11.04
SMO 2011   04  06  00    00    10.82
SMO 2011   04  06  01    00    10.80
SMO 2011   04  06  02    00    10.97
SMO 2011   04  06  03    00    10.58
SMO 2011   04  06  04    00    10.15
SMO 2011   04  06  05    00     9.96
SMO 2011   04  06  06    00    10.30
SMO 2011   04  06  07    00    11.63
SMO 2011   04  06  08    00    12.09
SMO 2011   04  06  09    00    11.88
SMO 2011   04  06  10    00    11.89
SMO 2011   04  06  11    00    12.14
SMO 2011   04  06  12    00    12.47
SMO 2011   04  06  13    00    12.96
SMO 2011   04  06  14    00    12.99
SMO 2011   04  06  15    00    12.60
SMO 2011   04  06  16    00    11.89
SMO 2011   04  06  17    00    11.79
SMO 2011   04  06  18    00    11.70
SMO 2011   04  06  19    00    11.37
SMO 2011   04  06  20    00    11.38
SMO 2011   04  06  21    00    11.15
SMO 2011   04  06  22    00    11.11
SMO 2011   04  06  23    00    10.81
SMO 2011   04  07  00    00    10.38
SMO 2011   04  07  01    00    10.56
SMO 2011   04  07  02    00    10.43
SMO 2011   04  07  03    00    10.42
SMO 2011   04  07  04    00    10.24
SMO 2011   04  07  05    00    10.04
SMO 2011   04  07  06    00    10.00
SMO 2011   04  07  07    00     9.61
SMO 2011   04  07  08    00     9.80
SMO 2011   04  07  09    00     9.72
SMO 2011   04  07  10    00     9.66
SMO 2011   04  07  11    00    10.18
SMO 2011   04  07  12    00    10.76
SMO 2011   04  07  13    00    11.03
SMO 2011   04  07  14    00    11.20
SMO 2011   04  07  15    00    11.40
SMO 2011   04  07  16    00    12.48
SMO 2011   04  07  17    00    12.49
SMO 2011   04  07  18    00    14.14
SMO 2011   04  07  19    00    13.69
SMO 2011   04  07  20    00    13.04
SMO 2011   04  07  21    00    16.76
SMO 2011   04  07  22    00    19.69
SMO 2011   04  07  23    00    21.68
SMO 2011   04  08  00    00    21.61
SMO 2011   04  08  01    00    21.43
SMO 2011   04  08  02    00    21.13
SMO 2011   04  08  03    00    20.26
SMO 2011   04  08  04    00    19.18
SMO 2011   04  08  05    00    18.79
SMO 2011   04  08  06    00    17.16
SMO 2011   04  08  07    00    14.59
SMO 2011   04  08  08    00    13.36
SMO 2011   04  08  09    00    12.91
SMO 2011   04  08  10    00    12.17
SMO 2011   04  08  11    00    12.05
SMO 2011   04  08  12    00    12.46
SMO 2011   04  08  13    00    13.25
SMO 2011   04  08  14    00    15.10
SMO 2011   04  08  15    00    15.18
SMO 2011   04  08  16    00    15.77
SMO 2011   04  08  17    00    17.30
SMO 2011   04  08  18    00    17.49
SMO 2011   04  08  19    00    17.70
SMO 2011   04  08  20    00    17.24
SMO 2011   04  08  21    00    16.48
SMO 2011   04  08  22    00    16.02
SMO 2011   04  08  23    00    15.53
SMO 2011   04  09  00    00    14.93
SMO 2011   04  09  01    00    14.56
SMO 2011   04  09  02    00    14.37
SMO 2011   04  09  03    00    14.33
SMO 2011   04  09  04    00    14.15
SMO 2011   04  09  05    00    14.38
SMO 2011   04  09  06    00    14.52
SMO 2011   04  09  07    00    14.19
SMO 2011   04  09  08    00    13.75
SMO 2011   04  09  09    00    13.79
SMO 2011   04  09  10    00    13.96
SMO 2011   04  09  11    00    13.76
SMO 2011   04  09  12    00    13.50
SMO 2011   04  09  13    00    13.54
SMO 2011   04  09  14    00    13.63
SMO 2011   04  09  15    00    12.88
SMO 2011   04  09  16    00    12.43
SMO 2011   04  09  17    00    12.10
SMO 2011   04  09  18    00    11.30
SMO 2011   04  09  19    00    10.36
SMO 2011   04  09  20    00    10.10
SMO 2011   04  09  21    00     9.93
SMO 2011   04  09  22    00     9.41
SMO 2011   04  09  23    00     9.07
SMO 2011   04  10  00    00     8.74
SMO 2011   04  10  01    00     8.66
SMO 2011   04  10  02    00     8.36
SMO 2011   04  10  03    00     8.21
SMO 2011   04  10  04    00     8.29
SMO 2011   04  10  05    00     8.39
SMO 2011   04  10  06    00     8.46
SMO 2011   04  10  07    00     8.56
SMO 2011   04  10  08    00     8.69
SMO 2011   04  10  09    00     8.67
SMO 2011   04  10  10    00     8.94
SMO 2011   04  10  11    00     9.05
SMO 2011   04  10  12    00     9.26
SMO 2011   04  10  13    00     9.64
SMO 2011   04  10  14    00    10.71
SMO 2011   04  10  15    00    10.70
SMO 2011   04  10  16    00    10.82
SMO 2011   04  10  17    00    11.35
SMO 2011   04  10  18    00    11.40
SMO 2011   04  10  19    00    11.72
SMO 2011   04  10  20    00    11.96
SMO 2011   04  10  21    00    12.20
SMO 2011   04  10  22    00    11.90
SMO 2011   04  10  23    00    11.83
SMO 2011   04  11  00    00    11.79
SMO 2011   04  11  01    00    11.51
SMO 2011   04  11  02    00    11.54
SMO 2011   04  11  03    00    11.28
SMO 2011   04  11  04    00    11.37
SMO 2011   04  11  05    00    11.19
SMO 2011   04  11  06    00    11.40
SMO 2011   04  11  07    00    11.53
SMO 2011   04  11  08    00    11.54
SMO 2011   04  11  09    00    11.76
SMO 2011   04  11  10    00    12.17
SMO 2011   04  11  11    00    10.97
SMO 2011   04  11  12    00    10.63
SMO 2011   04  11  13    00    10.68
SMO 2011   04  11  14    00    10.93
SMO 2011   04  11  15    00    11.23
SMO 2011   04  11  16    00    11.92
SMO 2011   04  11  17    00    12.58
SMO 2011   04  11  18    00    12.63
SMO 2011   04  11  19    00    12.16
SMO 2011   04  11  20    00    11.79
SMO 2011   04  11  21    00    11.62
SMO 2011   04  11  22    00    11.19
SMO 2011   04  11  23    00    10.93
SMO 2011   04  12  00    00    10.41
SMO 2011   04  12  01    00    10.04
SMO 2011   04  12  02    00     9.57
SMO 2011   04  12  03    00     9.35
SMO 2011   04  12  04    00     9.22
SMO 2011   04  12  05    00     9.56
SMO 2011   04  12  06    00     9.57
SMO 2011   04  12  07    00     9.59
SMO 2011   04  12  08    00     9.55
SMO 2011   04  12  09    00     9.68
SMO 2011   04  12  10    00     9.90
SMO 2011   04  12  11    00     9.92
SMO 2011   04  12  12    00     9.96
SMO 2011   04  12  13    00     9.90
SMO 2011   04  12  14    00    10.03
SMO 2011   04  12  15    00    10.20
SMO 2011   04  12  16    00    10.23
SMO 2011   04  12  17    00    10.18
SMO 2011   04  12  18    00    10.24
SMO 2011   04  12  19    00    10.16
SMO 2011   04  12  20    00    10.19
SMO 2011   04  12  21    00    10.07
SMO 2011   04  12  22    00    10.34
SMO 2011   04  12  23    00     9.84
SMO 2011   04  13  00    00     9.55
SMO 2011   04  13  01    00     9.16
SMO 2011   04  13  02    00     8.94
SMO 2011   04  13  03    00     9.16
SMO 2011   04  13  04    00     9.15
SMO 2011   04  13  05    00     9.13
SMO 2011   04  13  06    00     9.54
SMO 2011   04  13  07    00     9.74
SMO 2011   04  13  08    00     9.52
SMO 2011   04  13  09    00     9.74
SMO 2011   04  13  10    00    10.11
SMO 2011   04  13  11    00    10.40
SMO 2011   04  13  12    00    10.51
SMO 2011   04  13  13    00    10.88
SMO 2011   04  13  14    00    11.01
SMO 2011   04  13  15    00    10.46
SMO 2011   04  13  16    00    10.50
SMO 2011   04  13  17    00    10.89
SMO 2011   04  13  18    00    10.82
SMO 2011   04  13  19    00    10.63
SMO 2011   04  13  20    00     9.90
SMO 2011   04  13  21    00    10.04
SMO 2011   04  13  22    00     9.88
SMO 2011   04  13  23    00    10.37
SMO 2011   04  14  00    00     9.79
SMO 2011   04  14  01    00     9.65
SMO 2011   04  14  02    00     9.02
SMO 2011   04  14  03    00     8.79
SMO 2011   04  14  04    00     8.88
SMO 2011   04  14  05    00     8.76
SMO 2011   04  14  06    00     8.74
SMO 2011   04  14  07    00     8.78
SMO 2011   04  14  08    00     8.15
SMO 2011   04  14  09    00     8.22
SMO 2011   04  14  10    00     7.91
SMO 2011   04  14  11    00     7.38
SMO 2011   04  14  12    00     7.36
SMO 2011   04  14  13    00     7.40
SMO 2011   04  14  14    00     7.50
SMO 2011   04  14  15    00     7.56
SMO 2011   04  14  16    00     7.48
SMO 2011   04  14  17    00     7.39
SMO 2011   04  14  18    00     7.37
SMO 2011   04  14  19    00     6.81
SMO 2011   04  14  20    00     6.86
SMO 2011   04  14  21    00     6.90
SMO 2011   04  14  22    00     6.89
SMO 2011   04  14  23    00     6.85
SMO 2011   04  15  00    00     6.62
SMO 2011   04  15  01    00     6.45
SMO 2011   04  15  02    00     6.34
SMO 2011   04  15  03    00     6.26
SMO 2011   04  15  04    00     6.88
SMO 2011   04  15  05    00     7.21
SMO 2011   04  15  06    00     7.51
SMO 2011   04  15  07    00     7.71
SMO 2011   04  15  08    00     7.79
SMO 2011   04  15  09    00     7.91
SMO 2011   04  15  10    00     8.18
SMO 2011   04  15  11    00     8.22
SMO 2011   04  15  12    00     8.55
SMO 2011   04  15  13    00     8.82
SMO 2011   04  15  14    00     8.99
SMO 2011   04  15  15    00     8.92
SMO 2011   04  15  16    00     9.69
SMO 2011   04  15  17    00    10.00
SMO 2011   04  15  18    00    10.14
SMO 2011   04  15  19    00    10.44
SMO 2011   04  15  20    00    10.42
SMO 2011   04  15  21    00    10.19
SMO 2011   04  15  22    00    10.40
SMO 2011   04  15  23    00    10.25
SMO 2011   04  16  00    00     9.85
SMO 2011   04  16  01    00     9.54
SMO 2011   04  16  02    00     9.46
SMO 2011   04  16  03    00     9.65
SMO 2011   04  16  04    00     9.77
SMO 2011   04  16  05    00     9.85
SMO 2011   04  16  06    00     9.84
SMO 2011   04  16  07    00    10.09
SMO 2011   04  16  08    00    10.12
SMO 2011   04  16  09    00    10.02
SMO 2011   04  16  10    00    10.20
SMO 2011   04  16  11    00    10.33
SMO 2011   04  16  12    00    10.35
SMO 2011   04  16  13    00    10.57
SMO 2011   04  16  14    00    10.64
SMO 2011   04  16  15    00    10.55
SMO 2011   04  16  16    00    11.04
SMO 2011   04  16  17    00    11.41
SMO 2011   04  16  18    00    11.48
SMO 2011   04  16  19    00    10.61
SMO 2011   04  16  20    00     9.54
SMO 2011   04  16  21    00     9.48
SMO 2011   04  16  22    00     9.49
SMO 2011   04  16  23    00     9.28
SMO 2011   04  17  00    00     9.37
SMO 2011   04  17  01    00     9.21
SMO 2011   04  17  02    00     8.88
SMO 2011   04  17  03    00     8.92
SMO 2011   04  17  04    00     8.56
SMO 2011   04  17  05    00     8.37
SMO 2011   04  17  06    00     8.61
SMO 2011   04  17  07    00     6.86
SMO 2011   04  17  08    00     6.93
SMO 2011   04  17  09    00     7.78
SMO 2011   04  17  10    00     8.89
SMO 2011   04  17  11    00     8.90
SMO 2011   04  17  12    00     8.71
SMO 2011   04  17  13    00     8.83
SMO 2011   04  17  14    00     9.03
SMO 2011   04  17  15    00     9.01
SMO 2011   04  17  16    00     9.02
SMO 2011   04  17  17    00     9.11
SMO 2011   04  17  18    00     9.14
SMO 2011   04  17  19    00     9.00
SMO 2011   04  17  20    00     8.93
SMO 2011   04  17  21    00     8.63
SMO 2011   04  17  22    00     8.11
SMO 2011   04  17  23    00     8.04
SMO 2011   04  18  00    00     7.78
SMO 2011   04  18  01    00     7.87
SMO 2011   04  18  02    00     7.70
SMO 2011   04  18  03    00     7.75
SMO 2011   04  18  04    00     9.31
SMO 2011   04  18  05    00     8.64
SMO 2011   04  18  06    00     9.34
SMO 2011   04  18  07    00     8.47
SMO 2011   04  18  08    00     7.75
SMO 2011   04  18  09    00     7.91
SMO 2011   04  18  10    00     7.75
SMO 2011   04  18  11    00     8.16
SMO 2011   04  18  12    00     7.39
SMO 2011   04  18  13    00     7.15
SMO 2011   04  18  14    00     7.57
SMO 2011   04  18  15    00     7.40
SMO 2011   04  18  16    00     7.28
SMO 2011   04  18  17    00     8.26
SMO 2011   04  18  18    00     7.84
SMO 2011   04  18  19    00     6.90
SMO 2011   04  18  20    00     5.75
SMO 2011   04  18  21    00     7.07
SMO 2011   04  18  22    00     7.97
SMO 2011   04  18  23    00     7.69
SMO 2011   04  19  00    00     7.90
SMO 2011   04  19  01    00     7.69
SMO 2011   04  19  02    00     7.29
SMO 2011   04  19  03    00     6.95
SMO 2011   04  19  04    00     6.70
SMO 2011   04  19  05    00     6.30
SMO 2011   04  19  06    00     6.99
SMO 2011   04  19  07    00     7.25
SMO 2011   04  19  08    00     7.24
SMO 2011   04  19  09    00     7.31
SMO 2011   04  19  10    00     7.26
SMO 2011   04  19  11    00     7.18
SMO 2011   04  19  12    00     7.27
SMO 2011   04  19  13    00     7.45
SMO 2011   04  19  14    00     7.43
SMO 2011   04  19  15    00     7.57
SMO 2011   04  19  16    00     7.98
SMO 2011   04  19  17    00     8.06
SMO 2011   04  19  18    00     7.69
SMO 2011   04  19  19    00     7.48
SMO 2011   04  19  20    00     7.26
SMO 2011   04  19  21    00     6.98
SMO 2011   04  19  22    00     6.99
SMO 2011   04  19  23    00     6.97
SMO 2011   04  20  00    00     7.36
SMO 2011   04  20  01    00     7.32
SMO 2011   04  20  02    00     6.37
SMO 2011   04  20  03    00     6.96
SMO 2011   04  20  04    00     6.80
SMO 2011   04  20  05    00     6.90
SMO 2011   04  20  06    00     6.98
SMO 2011   04  20  07    00     7.20
SMO 2011   04  20  08    00     7.24
SMO 2011   04  20  09    00     7.44
SMO 2011   04  20  10    00     7.75
SMO 2011   04  20  11    00     7.84
SMO 2011   04  20  12    00     7.95
SMO 2011   04  20  13    00     8.10
SMO 2011   04  20  14    00     8.01
SMO 2011   04  20  15    00     8.02
SMO 2011   04  20  16    00     8.35
SMO 2011   04  20  17    00     8.52
SMO 2011   04  20  18    00     8.35
SMO 2011   04  20  19    00     8.14
SMO 2011   04  20  20    00     8.68
SMO 2011   04  20  21    00     8.03
SMO 2011   04  20  22    00     8.00
SMO 2011   04  20  23    00     7.50
SMO 2011   04  21  00    00     7.29
SMO 2011   04  21  01    00     7.16
SMO 2011   04  21  02    00     6.82
SMO 2011   04  21  03    00     6.78
SMO 2011   04  21  04    00     6.91
SMO 2011   04  21  05    00     6.82
SMO 2011   04  21  06    00     6.87
SMO 2011   04  21  07    00     6.92
SMO 2011   04  21  08    00     6.93
SMO 2011   04  21  09    00     6.99
SMO 2011   04  21  10    00     6.92
SMO 2011   04  21  11    00     6.79
SMO 2011   04  21  12    00     6.81
SMO 2011   04  21  13    00     7.61
SMO 2011   04  21  14    00     7.86
SMO 2011   04  21  15    00     7.52
SMO 2011   04  21  16    00     7.83
SMO 2011   04  21  17    00     8.04
SMO 2011   04  21  18    00     7.65
SMO 2011   04  21  19    00     6.60
SMO 2011   04  21  20    00     7.50
SMO 2011   04  21  21    00     8.01
SMO 2011   04  21  22    00     8.02
SMO 2011   04  21  23    00     7.56
SMO 2011   04  22  00    00     7.56
SMO 2011   04  22  01    00     7.77
SMO 2011   04  22  02    00     7.26
SMO 2011   04  22  03    00     7.43
SMO 2011   04  22  04    00     7.28
SMO 2011   04  22  05    00     7.47
SMO 2011   04  22  06    00     6.97
SMO 2011   04  22  07    00     7.30
SMO 2011   04  22  08    00     7.72
SMO 2011   04  22  09    00     7.84
SMO 2011   04  22  10    00     7.51
SMO 2011   04  22  11    00     7.67
SMO 2011   04  22  12    00     7.74
SMO 2011   04  22  13    00     7.87
SMO 2011   04  22  14    00     7.82
SMO 2011   04  22  15    00     8.26
SMO 2011   04  22  16    00     8.48
SMO 2011   04  22  17    00     8.59
SMO 2011   04  22  18    00     8.86
SMO 2011   04  22  19    00     9.06
SMO 2011   04  22  20    00     8.39
SMO 2011   04  22  21    00     8.96
SMO 2011   04  22  22    00     8.67
SMO 2011   04  22  23    00     8.17
SMO 2011   04  23  00    00     7.80
SMO 2011   04  23  01    00     8.04
SMO 2011   04  23  02    00     7.97
SMO 2011   04  23  03    00     7.94
SMO 2011   04  23  04    00     7.81
SMO 2011   04  23  05    00     9.05
SMO 2011   04  23  06    00     8.84
SMO 2011   04  23  07    00     8.87
SMO 2011   04  23  08    00     9.06
SMO 2011   04  23  09    00     9.43
SMO 2011   04  23  10    00     9.73
SMO 2011   04  23  11    00    10.07
SMO 2011   04  23  12    00    10.23
SMO 2011   04  23  13    00    10.37
SMO 2011   04  23  14    00    10.55
SMO 2011   04  23  15    00    10.29
SMO 2011   04  23  16    00    10.32
SMO 2011   04  23  17    00    10.42
SMO 2011   04  23  18    00    10.38
SMO 2011   04  23  19    00    10.19
SMO 2011   04  23  20    00     9.90
SMO 2011   04  23  21    00     9.58
SMO 2011   04  23  22    00     9.93
SMO 2011   04  23  23    00    10.73
SMO 2011   04  24  00    00    10.37
SMO 2011   04  24  01    00     9.78
SMO 2011   04  24  02    00     9.88
SMO 2011   04  24  03    00    10.22
SMO 2011   04  24  04    00    10.27
SMO 2011   04  24  05    00    10.97
SMO 2011   04  24  06    00    11.61
SMO 2011   04  24  07    00    12.00
SMO 2011   04  24  08    00    11.53
SMO 2011   04  24  09    00    11.24
SMO 2011   04  24  10    00    11.68
SMO 2011   04  24  11    00    12.15
SMO 2011   04  24  12    00    12.24
SMO 2011   04  24  13    00    12.80
SMO 2011   04  24  14    00    12.67
SMO 2011   04  24  15    00    12.96
SMO 2011   04  24  16    00    13.23
SMO 2011   04  24  17    00    13.20
SMO 2011   04  24  18    00    13.14
SMO 2011   04  24  19    00    12.73
SMO 2011   04  24  20    00    12.74
SMO 2011   04  24  21    00    12.73
SMO 2011   04  24  22    00    12.88
SMO 2011   04  24  23    00    12.11
SMO 2011   04  25  00    00    11.70
SMO 2011   04  25  01    00    11.71
SMO 2011   04  25  02    00    11.37
SMO 2011   04  25  03    00    11.25
SMO 2011   04  25  04    00    11.11
SMO 2011   04  25  05    00    11.13
SMO 2011   04  25  06    00    11.20
SMO 2011   04  25  07    00    11.33
SMO 2011   04  25  08    00    11.30
SMO 2011   04  25  09    00    11.59
SMO 2011   04  25  10    00    11.25
SMO 2011   04  25  11    00    11.08
SMO 2011   04  25  12    00    11.13
SMO 2011   04  25  13    00    11.02
SMO 2011   04  25  14    00    11.49
SMO 2011   04  25  15    00    11.60
SMO 2011   04  25  16    00    11.75
SMO 2011   04  25  17    00    11.74
SMO 2011   04  25  18    00    11.77
SMO 2011   04  25  19    00    11.62
SMO 2011   04  25  20    00    11.16
SMO 2011   04  25  21    00    10.99
SMO 2011   04  25  22    00    10.90
SMO 2011   04  25  23    00    10.72
SMO 2011   04  26  00    00    10.16
SMO 2011   04  26  01    00     9.99
SMO 2011   04  26  02    00     9.26
SMO 2011   04  26  03    00     9.52
SMO 2011   04  26  04    00     9.51
SMO 2011   04  26  05    00     9.55
SMO 2011   04  26  06    00     9.58
SMO 2011   04  26  07    00     9.61
SMO 2011   04  26  08    00     9.25
SMO 2011   04  26  09    00     9.10
SMO 2011   04  26  10    00     9.09
SMO 2011   04  26  11    00     9.22
SMO 2011   04  26  12    00     9.00
SMO 2011   04  26  13    00     9.12
SMO 2011   04  26  14    00     9.13
SMO 2011   04  26  15    00     9.28
SMO 2011   04  26  16    00     9.48
SMO 2011   04  26  17    00     9.52
SMO 2011   04  26  18    00     9.46
SMO 2011   04  26  19    00     9.69
SMO 2011   04  26  20    00     9.47
SMO 2011   04  26  21    00     9.39
SMO 2011   04  26  22    00     9.16
SMO 2011   04  26  23    00     8.97
SMO 2011   04  27  00    00     8.62
SMO 2011   04  27  01    00     8.67
SMO 2011   04  27  02    00    13.00
SMO 2011   04  27  03    00     8.00
SMO 2011   04  27  04    00     9.79
SMO 2011   04  27  05    00     6.33
SMO 2011   04  27  06    00     7.72
SMO 2011   04  27  07    00     7.84
SMO 2011   04  27  08    00     8.64
SMO 2011   04  27  09    00     8.89
SMO 2011   04  27  10    00     8.23
SMO 2011   04  27  11    00     7.32
SMO 2011   04  27  12    00     7.05
SMO 2011   04  27  13    00     7.25
SMO 2011   04  27  14    00     7.87
SMO 2011   04  27  15    00     9.06
SMO 2011   04  27  16    00     9.10
SMO 2011   04  27  17    00     9.88
SMO 2011   04  27  18    00    10.49
SMO 2011   04  27  19    00    10.55
SMO 2011   04  27  20    00    10.57
SMO 2011   04  27  21    00    10.20
SMO 2011   04  27  22    00    10.21
SMO 2011   04  27  23    00    10.15
SMO 2011   04  28  00    00    10.18
SMO 2011   04  28  01    00    10.13
SMO 2011   04  28  02    00     9.82
SMO 2011   04  28  03    00     9.96
SMO 2011   04  28  04    00    10.13
SMO 2011   04  28  05    00    10.20
SMO 2011   04  28  06    00     9.52
SMO 2011   04  28  07    00     9.50
SMO 2011   04  28  08    00     9.30
SMO 2011   04  28  09    00     9.23
SMO 2011   04  28  10    00     9.17
SMO 2011   04  28  11    00     9.53
SMO 2011   04  28  12    00     8.85
SMO 2011   04  28  13    00     8.83
SMO 2011   04  28  14    00     8.86
SMO 2011   04  28  15    00     8.90
SMO 2011   04  28  16    00     9.38
SMO 2011   04  28  17    00     9.74
SMO 2011   04  28  18    00    10.03
SMO 2011   04  28  19    00     9.66
SMO 2011   04  28  20    00     9.69
SMO 2011   04  28  21    05     9.29
SMO 2011   04  28  21    10     9.27
SMO 2011   04  28  21    15     9.19
SMO 2011   04  28  21    20     9.18
SMO 2011   04  28  21    25     9.11
SMO 2011   04  28  21    30     9.12
SMO 2011   04  28  21    35     9.14
SMO 2011   04  28  21    40     9.16
SMO 2011   04  28  21    45     9.11
SMO 2011   04  28  21    50     9.07
SMO 2011   04  28  21    55     9.09
SMO 2011   04  28  22    00     8.96
SMO 2011   04  28  22    05     8.98
SMO 2011   04  28  22    10     9.04
SMO 2011   04  28  22    15     9.10
SMO 2011   04  28  22    20     9.08
SMO 2011   04  28  22    25     9.07
SMO 2011   04  28  22    30     8.91
SMO 2011   04  28  22    35     8.94
SMO 2011   04  28  22    40     8.80
SMO 2011   04  28  22    45     8.78
