These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2011   03  12  04    00    11.46
SMO 2011   03  12  05    00    11.93
SMO 2011   03  12  06    00    13.26
SMO 2011   03  12  07    00    12.71
SMO 2011   03  12  08    00    12.23
SMO 2011   03  12  09    00    12.04
SMO 2011   03  12  10    00    12.07
SMO 2011   03  12  11    00    12.27
SMO 2011   03  12  12    00    12.23
SMO 2011   03  12  13    00    12.32
SMO 2011   03  12  14    00    12.50
SMO 2011   03  12  15    00    12.85
SMO 2011   03  12  16    00    12.70
SMO 2011   03  12  17    00    13.21
SMO 2011   03  12  18    00    13.04
SMO 2011   03  12  19    00    12.98
SMO 2011   03  12  20    00    13.26
SMO 2011   03  12  21    00    14.01
SMO 2011   03  12  22    00    13.11
SMO 2011   03  12  23    00    12.66
SMO 2011   03  13  00    00    12.03
SMO 2011   03  13  01    00    11.99
SMO 2011   03  13  02    00    11.43
SMO 2011   03  13  03    00    11.84
SMO 2011   03  13  04    00    11.69
SMO 2011   03  13  05    00    12.22
SMO 2011   03  13  06    00    12.39
SMO 2011   03  13  07    00    12.08
SMO 2011   03  13  08    00    11.13
SMO 2011   03  13  09    00    10.64
SMO 2011   03  13  10    00     9.66
SMO 2011   03  13  11    00     8.74
SMO 2011   03  13  12    00     8.35
SMO 2011   03  13  13    00     7.93
SMO 2011   03  13  14    00     8.23
SMO 2011   03  13  15    00     8.71
SMO 2011   03  13  16    00     9.01
SMO 2011   03  13  17    00     9.05
SMO 2011   03  13  18    00     9.27
SMO 2011   03  13  19    00     9.43
SMO 2011   03  13  20    00     9.40
SMO 2011   03  13  21    00     9.25
SMO 2011   03  13  22    00     9.38
SMO 2011   03  13  23    00     9.29
SMO 2011   03  14  00    00     8.51
SMO 2011   03  14  01    00     8.73
SMO 2011   03  14  02    00     8.24
SMO 2011   03  14  03    00     8.61
SMO 2011   03  14  04    00     8.59
SMO 2011   03  14  05    00     8.96
SMO 2011   03  14  06    00     8.79
SMO 2011   03  14  07    00     8.63
SMO 2011   03  14  08    00     8.84
SMO 2011   03  14  09    00     8.80
SMO 2011   03  14  10    00     8.86
SMO 2011   03  14  11    00     8.55
SMO 2011   03  14  12    00     8.33
SMO 2011   03  14  13    00     7.92
SMO 2011   03  14  14    00     8.39
SMO 2011   03  14  15    00     9.02
SMO 2011   03  14  16    00     8.85
SMO 2011   03  14  17    00     8.91
SMO 2011   03  14  18    00     9.33
SMO 2011   03  14  19    00    10.01
SMO 2011   03  14  20    00    11.03
SMO 2011   03  14  21    00    10.72
SMO 2011   03  14  22    00    10.89
SMO 2011   03  14  23    00    10.76
SMO 2011   03  15  00    00    10.62
SMO 2011   03  15  01    00    12.02
SMO 2011   03  15  02    00    10.37
SMO 2011   03  15  03    00    10.14
SMO 2011   03  15  04    00    10.43
SMO 2011   03  15  05    00    10.55
SMO 2011   03  15  06    00    10.35
SMO 2011   03  15  07    00    10.27
SMO 2011   03  15  08    00    10.21
SMO 2011   03  15  09    00     9.97
SMO 2011   03  15  10    00    10.07
SMO 2011   03  15  11    00    10.46
SMO 2011   03  15  12    00    10.56
SMO 2011   03  15  13    00    10.53
SMO 2011   03  15  14    00    10.94
SMO 2011   03  15  15    00    10.88
SMO 2011   03  15  16    00    11.13
SMO 2011   03  15  17    00    12.02
SMO 2011   03  15  18    00    11.98
SMO 2011   03  15  19    00    12.16
SMO 2011   03  15  20    00    13.10
SMO 2011   03  15  21    00    13.38
SMO 2011   03  15  22    00    13.58
SMO 2011   03  15  23    00    12.93
SMO 2011   03  16  00    00    13.15
SMO 2011   03  16  01    00    12.49
SMO 2011   03  16  02    00    11.96
SMO 2011   03  16  03    00    11.59
SMO 2011   03  16  04    00    11.33
SMO 2011   03  16  05    00    11.46
SMO 2011   03  16  06    00    11.30
SMO 2011   03  16  07    00    11.29
SMO 2011   03  16  08    00    11.13
SMO 2011   03  16  09    00    10.90
SMO 2011   03  16  10    00    10.72
SMO 2011   03  16  11    00    10.70
SMO 2011   03  16  12    00    10.55
SMO 2011   03  16  13    00    10.65
SMO 2011   03  16  14    00    10.62
SMO 2011   03  16  15    00    10.45
SMO 2011   03  16  16    00     9.97
SMO 2011   03  16  17    00     9.91
SMO 2011   03  16  18    00    10.14
SMO 2011   03  16  19    00    10.00
SMO 2011   03  16  20    00     9.98
SMO 2011   03  16  21    00    11.56
SMO 2011   03  16  22    00    11.54
SMO 2011   03  16  23    00    11.23
SMO 2011   03  17  00    00    11.55
SMO 2011   03  17  01    00    11.66
SMO 2011   03  17  02    00    11.36
SMO 2011   03  17  03    00    11.19
SMO 2011   03  17  04    00    11.36
SMO 2011   03  17  05    00    11.14
SMO 2011   03  17  06    00    10.73
SMO 2011   03  17  07    00    10.45
SMO 2011   03  17  08    00    10.17
SMO 2011   03  17  09    00    10.17
SMO 2011   03  17  10    00     9.73
SMO 2011   03  17  11    00     9.51
SMO 2011   03  17  12    00     9.99
SMO 2011   03  17  13    00    10.06
SMO 2011   03  17  14    00    10.11
SMO 2011   03  17  15    00     9.77
SMO 2011   03  17  16    00     9.76
SMO 2011   03  17  17    00     9.96
SMO 2011   03  17  18    00     9.99
SMO 2011   03  17  19    00     9.84
SMO 2011   03  17  20    00     9.76
SMO 2011   03  17  21    00     9.52
SMO 2011   03  17  22    00     9.24
SMO 2011   03  17  23    00     9.10
SMO 2011   03  18  00    00     8.60
SMO 2011   03  18  01    00     8.23
SMO 2011   03  18  02    00     8.05
SMO 2011   03  18  03    00     7.84
SMO 2011   03  18  04    00     7.80
SMO 2011   03  18  05    00     7.61
SMO 2011   03  18  06    00     7.79
SMO 2011   03  18  07    00     8.20
SMO 2011   03  18  08    00     8.19
SMO 2011   03  18  09    00     8.32
SMO 2011   03  18  10    00     8.54
SMO 2011   03  18  11    00     8.64
SMO 2011   03  18  12    00     8.92
SMO 2011   03  18  13    00     8.66
SMO 2011   03  18  14    00     8.56
SMO 2011   03  18  15    00     8.56
SMO 2011   03  18  16    00     9.02
SMO 2011   03  18  17    00     8.70
SMO 2011   03  18  18    00     8.88
SMO 2011   03  18  19    00     8.14
SMO 2011   03  18  20    00     7.58
SMO 2011   03  18  21    00     7.24
SMO 2011   03  18  22    00     6.93
SMO 2011   03  18  23    00     6.39
SMO 2011   03  19  00    00     6.14
SMO 2011   03  19  01    00     6.19
SMO 2011   03  19  02    00     5.83
SMO 2011   03  19  03    00     6.45
SMO 2011   03  19  04    00     6.57
SMO 2011   03  19  05    00     6.53
SMO 2011   03  19  06    00     6.64
SMO 2011   03  19  07    00     6.85
SMO 2011   03  19  08    00     6.82
SMO 2011   03  19  09    00     7.07
SMO 2011   03  19  10    00     7.38
SMO 2011   03  19  11    00     8.22
SMO 2011   03  19  12    00     8.20
SMO 2011   03  19  13    00     7.54
SMO 2011   03  19  14    00     7.62
SMO 2011   03  19  15    00     7.55
SMO 2011   03  19  16    00     7.57
SMO 2011   03  19  17    00     7.50
SMO 2011   03  19  18    00     7.13
SMO 2011   03  19  19    00     7.20
SMO 2011   03  19  20    00     7.15
SMO 2011   03  19  21    00     6.69
SMO 2011   03  19  22    00     6.47
SMO 2011   03  19  23    00     6.81
SMO 2011   03  20  00    00     6.58
SMO 2011   03  20  01    00     6.76
SMO 2011   03  20  02    00     6.15
SMO 2011   03  20  03    00     6.07
SMO 2011   03  20  04    00     5.86
SMO 2011   03  20  05    00     5.67
SMO 2011   03  20  06    00     5.64
SMO 2011   03  20  07    00     5.61
SMO 2011   03  20  08    00     5.71
SMO 2011   03  20  09    00     5.94
SMO 2011   03  20  10    00     5.99
SMO 2011   03  20  11    00     5.99
SMO 2011   03  20  12    00     5.82
SMO 2011   03  20  13    00     6.38
SMO 2011   03  20  14    00     7.56
SMO 2011   03  20  15    00     9.03
SMO 2011   03  20  16    00    10.22
SMO 2011   03  20  17    00    10.15
SMO 2011   03  20  18    00    10.43
SMO 2011   03  20  19    00     9.76
SMO 2011   03  20  20    00    10.31
SMO 2011   03  20  21    00    10.56
SMO 2011   03  20  22    00    12.29
SMO 2011   03  20  23    00    13.03
SMO 2011   03  21  00    00    12.77
SMO 2011   03  21  01    00    12.99
SMO 2011   03  21  02    00    12.82
SMO 2011   03  21  03    00    12.30
SMO 2011   03  21  04    00    12.27
SMO 2011   03  21  05    00    12.68
SMO 2011   03  21  06    00    12.89
SMO 2011   03  21  07    00    12.79
SMO 2011   03  21  08    00    13.48
SMO 2011   03  21  09    00    13.04
SMO 2011   03  21  10    00    13.12
SMO 2011   03  21  11    00    12.45
SMO 2011   03  21  12    00    12.05
SMO 2011   03  21  13    00    11.49
SMO 2011   03  21  14    00    10.48
SMO 2011   03  21  15    00    11.30
SMO 2011   03  21  16    00    10.16
SMO 2011   03  21  17    00     9.78
SMO 2011   03  21  18    00     9.83
SMO 2011   03  21  19    00     7.32
SMO 2011   03  21  20    00     8.04
SMO 2011   03  21  21    00     6.57
SMO 2011   03  21  22    00    11.03
SMO 2011   03  21  23    00     9.63
SMO 2011   03  22  00    00     9.45
SMO 2011   03  22  01    00     9.31
SMO 2011   03  22  02    00    10.49
SMO 2011   03  22  03    00    11.38
SMO 2011   03  22  04    00    10.30
SMO 2011   03  22  05    00    10.07
SMO 2011   03  22  06    00     9.73
SMO 2011   03  22  07    00     9.50
SMO 2011   03  22  08    00     9.51
SMO 2011   03  22  09    00    10.30
SMO 2011   03  22  10    00    11.65
SMO 2011   03  22  11    00    13.23
SMO 2011   03  22  12    00    11.84
SMO 2011   03  22  13    00    10.65
SMO 2011   03  22  14    00     9.87
SMO 2011   03  22  15    00     9.76
SMO 2011   03  22  16    00     9.88
SMO 2011   03  22  17    00    10.06
SMO 2011   03  22  18    00    10.52
SMO 2011   03  22  19    00    11.38
SMO 2011   03  22  20    00    11.05
SMO 2011   03  22  21    00    10.52
SMO 2011   03  22  22    00    10.61
SMO 2011   03  22  23    00    10.31
SMO 2011   03  23  00    00    10.55
SMO 2011   03  23  01    00    10.74
SMO 2011   03  23  02    00    10.90
SMO 2011   03  23  03    00    11.78
SMO 2011   03  23  04    00    11.65
SMO 2011   03  23  05    00    11.99
SMO 2011   03  23  06    00    11.30
SMO 2011   03  23  07    00    11.56
SMO 2011   03  23  08    00    11.94
SMO 2011   03  23  09    00    12.07
SMO 2011   03  23  10    00    11.61
SMO 2011   03  23  11    00    12.01
SMO 2011   03  23  12    00    12.23
SMO 2011   03  23  13    00    12.00
SMO 2011   03  23  14    00    12.16
SMO 2011   03  23  15    00    13.11
SMO 2011   03  23  16    00    12.92
SMO 2011   03  23  17    00    13.38
SMO 2011   03  23  18    00    13.69
SMO 2011   03  23  19    00    13.43
SMO 2011   03  23  20    00    12.98
SMO 2011   03  23  21    00    12.58
SMO 2011   03  23  22    00    12.43
SMO 2011   03  23  23    00    12.67
SMO 2011   03  24  00    00    12.97
SMO 2011   03  24  01    00    12.76
SMO 2011   03  24  02    00    11.93
SMO 2011   03  24  03    00    11.79
SMO 2011   03  24  04    00    11.25
SMO 2011   03  24  05    00    10.82
SMO 2011   03  24  06    00    10.58
SMO 2011   03  24  07    00    10.42
SMO 2011   03  24  08    00    10.30
SMO 2011   03  24  09    00    10.45
SMO 2011   03  24  10    00    10.21
SMO 2011   03  24  11    00    10.23
SMO 2011   03  24  12    00    10.08
SMO 2011   03  24  13    00    10.15
SMO 2011   03  24  14    00    10.12
SMO 2011   03  24  15    00    10.46
SMO 2011   03  24  16    00    10.68
SMO 2011   03  24  17    00    11.27
SMO 2011   03  24  18    00    11.02
SMO 2011   03  24  19    00    11.31
SMO 2011   03  24  20    00    11.05
SMO 2011   03  24  21    00    11.20
SMO 2011   03  24  22    00    10.94
SMO 2011   03  24  23    00    10.82
SMO 2011   03  25  00    00    10.42
SMO 2011   03  25  01    00    10.42
SMO 2011   03  25  02    00     9.97
SMO 2011   03  25  03    00     9.44
SMO 2011   03  25  04    00     9.25
SMO 2011   03  25  05    00     9.20
SMO 2011   03  25  06    00     9.19
SMO 2011   03  25  07    00     9.31
SMO 2011   03  25  08    00     9.44
SMO 2011   03  25  09    00     9.76
SMO 2011   03  25  10    00     9.61
SMO 2011   03  25  11    00     9.57
SMO 2011   03  25  12    00     9.76
SMO 2011   03  25  13    00    10.01
SMO 2011   03  25  14    00    10.06
SMO 2011   03  25  15    00     9.93
SMO 2011   03  25  16    00     9.93
SMO 2011   03  25  17    00     9.84
SMO 2011   03  25  18    00     9.76
SMO 2011   03  25  19    00     9.59
SMO 2011   03  25  20    00     9.53
SMO 2011   03  25  21    00     9.41
SMO 2011   03  25  22    00     9.12
SMO 2011   03  25  23    00     8.99
SMO 2011   03  26  00    00     8.56
SMO 2011   03  26  01    00     8.17
SMO 2011   03  26  02    00     8.16
SMO 2011   03  26  03    00     8.56
SMO 2011   03  26  04    00     7.95
SMO 2011   03  26  05    00     8.09
SMO 2011   03  26  06    00     7.98
SMO 2011   03  26  07    00     7.91
SMO 2011   03  26  08    00     7.88
SMO 2011   03  26  09    00     7.85
SMO 2011   03  26  10    00     8.24
SMO 2011   03  26  11    00     8.06
SMO 2011   03  26  12    00     8.06
SMO 2011   03  26  13    00     8.04
SMO 2011   03  26  14    00     7.93
SMO 2011   03  26  15    00     8.32
SMO 2011   03  26  16    00     8.49
SMO 2011   03  26  17    00     8.21
SMO 2011   03  26  18    00     8.00
SMO 2011   03  26  19    00     8.13
SMO 2011   03  26  20    00     8.24
SMO 2011   03  26  21    00     7.80
SMO 2011   03  26  22    00     7.52
SMO 2011   03  26  23    00     7.17
SMO 2011   03  27  00    00     6.87
SMO 2011   03  27  01    00     6.76
SMO 2011   03  27  02    00     6.51
SMO 2011   03  27  03    00     6.48
SMO 2011   03  27  04    00     6.57
SMO 2011   03  27  05    00     6.79
SMO 2011   03  27  06    00     6.89
SMO 2011   03  27  07    00     6.96
SMO 2011   03  27  08    00     8.02
SMO 2011   03  27  09    00     7.18
SMO 2011   03  27  10    00     6.94
SMO 2011   03  27  11    00     6.99
SMO 2011   03  27  12    00     6.81
SMO 2011   03  27  13    00     6.98
SMO 2011   03  27  14    00     6.53
SMO 2011   03  27  15    00     7.56
SMO 2011   03  27  16    00     7.94
SMO 2011   03  27  17    00     7.62
SMO 2011   03  27  18    00     7.09
SMO 2011   03  27  19    00     5.57
SMO 2011   03  27  20    00     6.83
SMO 2011   03  27  21    00     7.46
SMO 2011   03  27  22    00     7.56
SMO 2011   03  27  23    00     7.26
SMO 2011   03  28  00    00     7.34
SMO 2011   03  28  01    00     7.74
SMO 2011   03  28  02    00     8.82
SMO 2011   03  28  03    00     8.58
SMO 2011   03  28  04    00     8.25
SMO 2011   03  28  05    00     8.31
SMO 2011   03  28  06    00     8.25
SMO 2011   03  28  07    00     8.13
SMO 2011   03  28  08    00     7.45
SMO 2011   03  28  09    00     7.57
SMO 2011   03  28  10    00     7.96
SMO 2011   03  28  11    00     7.78
SMO 2011   03  28  12    00     8.58
SMO 2011   03  28  13    00     8.79
SMO 2011   03  28  14    00     9.47
SMO 2011   03  28  15    00    10.00
SMO 2011   03  28  16    00     9.93
SMO 2011   03  28  17    00     9.51
SMO 2011   03  28  18    00     9.41
SMO 2011   03  28  19    00     9.89
SMO 2011   03  28  20    00     9.93
SMO 2011   03  28  21    00    10.14
SMO 2011   03  28  22    00     9.95
SMO 2011   03  28  23    00     9.61
SMO 2011   03  29  00    00     9.86
SMO 2011   03  29  01    00     9.85
SMO 2011   03  29  02    00     9.63
SMO 2011   03  29  03    00     9.59
SMO 2011   03  29  04    00     9.47
SMO 2011   03  29  05    00     9.36
SMO 2011   03  29  06    00     9.22
SMO 2011   03  29  07    00     9.03
SMO 2011   03  29  08    00     9.33
SMO 2011   03  29  09    00    10.01
SMO 2011   03  29  10    00    10.28
SMO 2011   03  29  11    00    10.07
SMO 2011   03  29  12    00    10.33
SMO 2011   03  29  13    00    10.42
SMO 2011   03  29  14    00    10.52
SMO 2011   03  29  15    00    10.60
SMO 2011   03  29  16    00    11.27
SMO 2011   03  29  17    00    11.33
SMO 2011   03  29  18    00    11.91
SMO 2011   03  29  19    00    11.98
SMO 2011   03  29  20    00    12.25
SMO 2011   03  29  21    00    12.75
SMO 2011   03  29  22    00    12.99
SMO 2011   03  29  23    00    13.53
SMO 2011   03  30  00    00    13.28
SMO 2011   03  30  01    00    12.62
SMO 2011   03  30  02    00    12.77
SMO 2011   03  30  03    00    12.51
SMO 2011   03  30  04    00    12.94
SMO 2011   03  30  05    00    13.51
SMO 2011   03  30  06    00    13.08
SMO 2011   03  30  07    00    13.36
SMO 2011   03  30  08    00    15.81
SMO 2011   03  30  09    00    15.94
SMO 2011   03  30  10    00    15.88
SMO 2011   03  30  11    00    15.57
SMO 2011   03  30  12    00    17.71
SMO 2011   03  30  13    00    18.05
SMO 2011   03  30  14    00    17.64
SMO 2011   03  30  15    00    17.26
SMO 2011   03  30  16    00    17.52
SMO 2011   03  30  17    00    17.81
SMO 2011   03  30  18    00    19.63
SMO 2011   03  30  19    00    19.55
SMO 2011   03  30  20    00    19.89
SMO 2011   03  30  21    00    19.33
SMO 2011   03  30  22    00    19.83
SMO 2011   03  30  23    00    20.50
SMO 2011   03  31  00    00    21.35
SMO 2011   03  31  01    00    19.62
SMO 2011   03  31  02    00    17.63
SMO 2011   03  31  03    00    17.44
SMO 2011   03  31  04    00    17.96
SMO 2011   03  31  05    00    17.62
SMO 2011   03  31  06    00    16.88
SMO 2011   03  31  07    00    16.64
SMO 2011   03  31  08    00    16.88
SMO 2011   03  31  09    00    16.82
SMO 2011   03  31  10    00    16.88
SMO 2011   03  31  11    00    17.36
SMO 2011   03  31  12    00    16.68
SMO 2011   03  31  13    00    17.25
SMO 2011   03  31  14    00    17.86
SMO 2011   03  31  15    00    16.36
SMO 2011   03  31  16    00    15.87
SMO 2011   03  31  17    00    16.35
SMO 2011   03  31  18    00    16.83
SMO 2011   03  31  19    00    16.64
SMO 2011   03  31  20    00    15.65
SMO 2011   03  31  21    00    14.66
SMO 2011   03  31  22    00    14.69
SMO 2011   03  31  23    00    14.56
